threads,grid_size,sync_mode,sync_interval,episodes,schedule,chunk,obstacles_pct,block,training_time_s,converged,vtune_elapsed_s,vtune_ipc,vtune_mem_bound_pct,thread_cpu_time_s,thread_wait_time_s,thread_spin_time_s,thread_overhead_time_s,thread_eff_cpu_util_pct
40,100,sqrt,1000,10000,guided,10,0,3,0.066443,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,guided,1,0,3,0.067001,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,guided,0,0,3,0.021713,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,guided,1,50,3,0.877042,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,guided,0,50,3,0.004508,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,static,1,0,3,0.076587,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,guided,1,0,3,0.014186,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,10000,guided,1,0,3,0.042312,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,dynamic,0,0,3,0.124354,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,5000,guided,0,50,3,0.003182,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,static,0,50,3,0.323152,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,guided,10,50,3,0.004385,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,10000,dynamic,1,50,3,0.006809,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,10000,dynamic,0,0,3,0.025500,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,dynamic,10,0,3,0.035066,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,dynamic,0,50,3,0.008141,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,dynamic,1,0,3,0.003991,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,guided,0,50,3,0.542238,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,static,0,50,3,0.009816,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,5000,guided,1,0,3,0.002996,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,guided,10,0,3,0.043783,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,static,1,0,3,0.009752,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,dynamic,1,0,3,0.267715,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,dynamic,0,0,3,0.002188,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,10000,guided,0,50,3,0.264672,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,10,10000,dynamic,10,0,3,0.765374,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,10000,static,0,0,3,0.023495,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,static,0,50,3,0.002161,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,5000,static,1,0,3,0.033159,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,static,10,50,3,1.310659,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,5000,static,10,0,3,0.017172,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,guided,1,0,3,0.016048,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,5000,static,0,0,3,0.004345,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,0,0,3,0.010176,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,guided,10,0,3,0.003413,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,guided,10,0,3,0.379351,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,5000,dynamic,10,50,3,1.406530,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,dynamic,10,50,3,0.024545,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,5000,guided,0,0,3,0.020052,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,5000,static,0,0,3,0.123375,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,guided,0,0,3,0.026153,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,static,0,50,3,0.027194,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,5000,dynamic,10,50,3,0.004195,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,dynamic,1,50,3,0.165782,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,dynamic,10,0,3,0.189961,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,10000,guided,1,50,3,0.912944,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,guided,1,0,3,0.004142,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,guided,0,0,3,0.045546,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,dynamic,1,50,3,2.433678,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,dynamic,1,50,3,0.140503,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,guided,0,0,3,0.277553,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,dynamic,1,0,3,0.049185,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,guided,0,0,3,0.253391,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,guided,1,50,3,4.368033,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,static,10,0,3,0.071468,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,10000,dynamic,1,0,3,0.135330,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,guided,0,0,3,0.005696,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,hogwild,0,10000,guided,1,0,3,0.003393,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,5000,guided,10,50,3,2.744532,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,guided,1,0,3,0.035672,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,5000,dynamic,0,50,3,1.333000,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,dynamic,1,0,3,0.005289,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,statespace,0,10000,static,0,50,3,1.285868,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,static,1,50,3,0.005540,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,dynamic,10,0,3,0.002253,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,guided,1,0,3,0.006277,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,guided,10,50,3,0.009772,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,static,1,0,3,0.005165,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,static,1,0,3,0.005043,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,5000,static,0,50,3,0.004591,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,dynamic,10,0,3,0.003588,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,static,1,50,3,8.852021,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,guided,1,0,3,0.004030,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,10000,dynamic,0,0,3,0.110345,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,static,10,50,3,4.367680,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,static,10,50,3,0.006757,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,guided,10,0,3,0.093379,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,static,10,0,3,0.024967,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,guided,0,0,3,0.008589,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,dynamic,0,0,3,0.099397,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,dynamic,10,50,3,0.238763,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,5000,guided,0,0,3,0.061744,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,dynamic,1,0,3,0.005923,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,guided,1,50,3,0.003315,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,static,10,0,3,0.315594,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,guided,0,0,3,0.045032,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,static,10,0,3,0.127752,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,5000,guided,0,0,3,0.029318,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,5000,dynamic,0,50,3,0.005071,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,dynamic,1,50,3,0.007380,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,guided,0,0,3,0.116174,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,guided,0,0,3,0.031189,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,dynamic,10,0,3,0.099052,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,guided,0,0,3,0.006354,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,dynamic,1,0,3,0.062828,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,10000,guided,0,0,3,0.013898,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,10000,static,1,50,3,8.784977,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,0,10000,static,1,50,3,0.006875,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,static,1,0,3,0.016590,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,dynamic,0,0,3,0.207372,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,static,10,0,3,0.007036,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,10000,static,10,0,3,0.051374,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,dynamic,10,0,3,0.006066,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,5000,static,10,50,3,0.002120,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,5000,guided,10,50,3,3.722072,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,10000,static,0,50,3,0.948464,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,10000,static,10,50,3,0.005944,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,dynamic,10,0,3,0.048235,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,dynamic,1,50,3,0.546577,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,dynamic,0,0,3,0.004713,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,dynamic,0,50,3,8.691264,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,10000,static,0,0,3,0.036846,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,10000,dynamic,1,50,3,0.005838,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,static,0,50,3,4.380855,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,guided,1,0,3,0.016614,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,5000,guided,1,50,3,0.555492,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,guided,0,0,3,0.005055,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,10000,dynamic,10,0,3,0.027536,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,0,0,3,0.019929,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,dynamic,10,50,3,4.179572,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,dynamic,0,0,3,0.137124,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,static,0,0,3,0.049572,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,5000,static,1,50,3,4.380149,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,10000,static,1,0,3,0.037243,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,dynamic,0,50,3,1.255936,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,static,1,50,3,0.006545,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,static,10,0,3,0.067026,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,guided,0,50,3,0.012795,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,dynamic,1,0,3,0.038921,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,dynamic,1,50,3,2.009877,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,guided,1,50,3,1.136087,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,guided,10,50,3,8.252788,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,guided,0,50,3,0.573273,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,guided,1,0,3,0.062307,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,10000,guided,1,0,3,0.001984,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,dynamic,1,50,3,0.004534,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,dynamic,0,50,3,1.022674,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,dynamic,10,50,3,19.907598,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,static,1,0,3,0.031205,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,5000,dynamic,0,0,3,0.003263,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,5000,guided,0,0,3,0.024168,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,10,0,3,0.019105,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,0,10000,guided,10,0,3,0.130111,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,guided,1,0,3,0.227701,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,dynamic,0,50,3,0.302503,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,dynamic,10,0,3,0.014981,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,static,0,50,3,0.552168,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,dynamic,0,50,3,0.012292,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,static,10,0,3,0.039786,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,10000,dynamic,1,50,3,0.940297,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,static,0,0,3,0.038086,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,dynamic,1,0,3,0.016108,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,static,1,0,3,0.004299,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,5000,dynamic,10,50,3,0.030040,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,dynamic,0,0,3,0.003419,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,10,10000,static,0,0,3,0.349792,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,5000,guided,1,50,3,0.005133,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,dynamic,0,0,3,0.031416,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,static,1,0,3,0.039524,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,guided,0,0,3,0.004765,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,statespace,0,5000,guided,1,0,3,0.021712,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,dynamic,10,0,3,0.005820,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,dynamic,1,50,3,0.011799,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,5000,static,1,0,3,0.074562,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,guided,10,50,3,2.456129,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,10000,guided,10,50,3,0.003235,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,guided,1,50,3,5.031369,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,5000,dynamic,0,0,3,0.033159,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,static,10,50,3,0.172976,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,guided,0,50,3,0.008837,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,dynamic,10,0,3,0.020429,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,dynamic,1,50,3,0.009710,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,guided,10,50,3,8.656122,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,guided,10,0,3,0.106481,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,5000,guided,10,0,3,0.003096,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,statespace,0,10000,static,1,0,3,0.047866,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,10000,guided,0,50,3,0.549089,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,10000,guided,10,0,3,0.003785,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,5000,static,10,0,3,0.020150,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,dynamic,0,50,3,0.003428,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,10000,dynamic,1,50,3,0.259538,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,static,1,0,3,1.098205,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,guided,10,0,3,0.013976,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,guided,10,50,3,0.019748,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,guided,0,0,3,0.067534,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,dynamic,0,50,3,0.006266,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,dynamic,0,50,3,2.435850,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,5000,dynamic,1,50,3,0.443348,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,5000,dynamic,1,50,3,1.265819,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,dynamic,0,50,3,4.330804,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,dynamic,0,50,3,0.011096,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,guided,1,50,3,0.511060,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,dynamic,1,50,3,0.003899,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,10,10000,guided,0,50,3,2.358586,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,dynamic,10,0,3,0.017868,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,10000,guided,10,0,3,0.041905,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,10000,dynamic,1,0,3,0.033320,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,guided,1,50,3,2.095112,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,10000,static,0,0,3,0.141853,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,static,10,50,3,0.178655,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,5000,dynamic,10,50,3,0.513929,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,10000,guided,0,50,3,0.959428,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,dynamic,0,0,3,0.105726,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,dynamic,10,0,3,0.098956,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,5000,static,1,50,3,0.665413,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,5000,static,1,50,3,0.003859,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,5000,dynamic,10,50,3,0.012051,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,guided,1,50,3,0.307723,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,static,0,50,3,0.011656,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,dynamic,1,50,3,0.013125,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,guided,10,0,3,0.023226,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,5000,dynamic,10,0,3,0.015571,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,static,10,50,3,8.823121,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,static,10,0,3,0.099608,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,10000,guided,1,50,3,0.367044,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,static,1,50,3,0.382906,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,dynamic,10,50,3,0.623056,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,static,0,0,3,0.016907,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,10000,static,0,0,3,0.003822,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,10000,guided,10,0,3,0.015084,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,10000,dynamic,0,0,3,0.068325,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,static,1,0,3,0.004370,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,5000,guided,10,50,3,0.505555,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,static,0,50,3,1.535939,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,guided,0,50,3,4.964892,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,5000,dynamic,10,50,3,4.553469,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,10000,static,1,0,3,0.012654,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,static,10,50,3,0.800756,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,5000,dynamic,10,50,3,0.172244,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,10000,dynamic,0,0,3,0.002909,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,10000,static,1,50,3,0.006639,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,guided,0,0,3,0.017818,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,static,1,50,3,0.002432,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,dynamic,0,0,3,0.005740,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,dynamic,10,0,3,0.380294,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,5000,dynamic,1,50,3,1.624281,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,guided,1,0,3,0.003013,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,hogwild,0,5000,static,10,0,3,0.003774,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,guided,10,50,3,4.839165,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,static,10,0,3,0.134800,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,dynamic,0,0,3,0.006152,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,dynamic,0,0,3,0.021705,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,guided,10,50,3,0.487796,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,0,5000,dynamic,1,0,3,0.107262,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,guided,1,50,3,0.317462,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,5000,static,0,0,3,0.015993,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,static,0,50,3,8.856850,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,static,10,0,3,0.188776,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,dynamic,1,0,3,0.002234,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,5000,dynamic,10,0,3,0.042263,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,5000,dynamic,1,0,3,0.003210,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,guided,1,50,3,0.481515,no,NA,NA,NA,NA,NA,NA,NA,NA
