threads,grid_size,sync_mode,sync_interval,episodes,schedule,chunk,obstacles_pct,block,training_time_s,converged,vtune_elapsed_s,vtune_ipc,vtune_mem_bound_pct,thread_cpu_time_s,thread_wait_time_s,thread_spin_time_s,thread_overhead_time_s,thread_eff_cpu_util_pct
20,100,sqrt,0,5000,guided,10,50,2,4.682460,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,static,10,50,2,19.241762,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,static,0,50,2,0.006420,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,guided,1,50,2,0.539867,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,guided,1,0,2,0.002129,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,5000,dynamic,10,50,2,0.726660,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,10000,guided,1,50,2,0.004676,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,10000,static,10,50,2,0.006642,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,guided,1,50,2,0.317797,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,5000,guided,1,0,2,0.019467,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,guided,0,0,2,0.016105,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,10,5000,dynamic,10,0,2,0.182158,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,statespace,0,10000,guided,1,0,2,0.005100,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,guided,0,50,2,1.038111,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,guided,1,0,2,0.077014,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,10000,static,0,50,2,0.668821,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,10000,static,0,0,2,0.003577,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,static,10,50,2,2.632627,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,static,0,0,2,0.006651,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,10000,static,1,50,2,0.945409,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,5000,guided,10,0,2,0.623716,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,dynamic,10,50,2,0.059585,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,static,0,50,2,0.015077,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,dynamic,10,50,2,0.461185,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,10000,guided,10,0,2,0.002068,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,guided,10,50,2,8.822725,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,dynamic,0,50,2,1.280678,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,dynamic,1,0,2,0.118256,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,static,10,50,2,0.235486,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,10,10000,dynamic,1,0,2,0.067560,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,10000,dynamic,10,0,2,0.022375,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,dynamic,1,50,2,0.242999,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,guided,10,0,2,0.043831,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,guided,1,0,2,0.066891,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,dynamic,1,50,2,1.041072,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,static,0,0,2,0.269102,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,10000,static,10,50,2,0.253672,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,10000,guided,1,50,2,0.464826,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,guided,0,50,2,0.003363,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,10000,dynamic,0,50,2,0.455312,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,guided,0,50,2,0.241728,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,dynamic,0,0,2,0.004195,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,guided,1,50,2,0.584770,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,dynamic,10,50,2,0.007356,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,dynamic,10,0,2,0.123491,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,statespace,0,5000,guided,0,50,2,0.003801,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,dynamic,10,0,2,0.846695,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,10000,dynamic,10,50,2,0.048812,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,10,10000,guided,10,50,2,18.071465,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,5000,static,1,50,2,0.722089,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,dynamic,0,50,2,4.844141,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,guided,1,0,2,0.002156,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,guided,0,0,2,0.063562,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,guided,1,0,2,0.004736,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,guided,10,50,2,1.118058,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,guided,0,50,2,4.364170,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,5000,static,0,0,2,0.017479,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,10000,static,1,0,2,0.058649,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,5000,guided,0,50,2,0.585590,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,dynamic,10,50,2,1.023410,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,1000,5000,static,0,0,2,0.020235,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,dynamic,1,0,2,0.001679,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,10000,static,10,50,2,1.163892,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,static,0,50,2,2.991449,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,5000,static,0,0,2,0.004732,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,5000,guided,10,0,2,0.022113,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,10000,dynamic,10,50,2,0.024875,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,static,10,0,2,0.007335,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,5000,guided,0,0,2,0.030972,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,statespace,0,10000,dynamic,0,50,2,0.009527,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,10000,dynamic,1,0,2,0.008976,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,10000,static,10,0,2,0.022753,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,static,10,0,2,0.005738,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,guided,0,0,2,0.076945,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,static,10,0,2,0.377007,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,10000,dynamic,10,50,2,2.225817,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,5000,dynamic,0,50,2,0.496232,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,10000,static,10,0,2,0.064137,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,static,10,0,2,0.078451,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,guided,10,0,2,0.024406,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,5000,static,0,50,2,0.004810,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,static,0,0,2,0.011588,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,dynamic,10,50,2,8.811447,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,static,1,0,2,0.226516,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,5000,dynamic,0,0,2,0.002194,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,10000,static,1,50,2,8.737208,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,dynamic,10,50,2,0.556328,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,dynamic,1,50,2,4.830873,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,guided,10,50,2,1.252522,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,statespace,0,10000,static,1,50,2,1.312995,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,10000,static,0,0,2,0.011964,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,5000,static,1,50,2,0.694309,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,dynamic,10,50,2,2.018246,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,1000,5000,dynamic,0,0,2,0.049871,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,1000,10000,dynamic,0,50,2,0.003336,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,dynamic,10,0,2,0.029963,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,5000,static,0,0,2,0.002936,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,static,1,0,2,0.043895,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,5000,dynamic,0,0,2,0.005900,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,1000,10000,guided,10,50,2,1.357409,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,1000,5000,static,10,0,2,0.001959,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,10000,static,0,0,2,0.032339,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,10000,guided,10,0,2,0.027162,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,hogwild,0,10000,static,1,0,2,0.032105,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,10,5000,guided,0,50,2,2.973859,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,5000,static,0,0,2,0.127830,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,5000,guided,0,50,2,4.462319,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,5000,guided,0,0,2,0.015104,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,1000,5000,guided,10,50,2,0.299591,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,guided,10,0,2,0.397672,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,5000,static,10,50,2,0.006365,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,hogwild,0,10000,dynamic,0,0,2,0.004245,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,10,5000,static,0,0,2,0.004605,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,static,0,50,2,0.003446,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,dynamic,1,0,2,0.115535,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,5000,static,1,50,2,0.005548,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,guided,1,50,2,0.552071,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,10,5000,static,1,0,2,0.013582,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,10000,static,1,0,2,0.009468,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,10000,static,1,0,2,0.008831,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,dynamic,1,50,2,1.238494,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,5000,guided,1,50,2,0.005913,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,hogwild,0,5000,dynamic,1,50,2,0.659299,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,dynamic,1,50,2,0.003046,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,10000,dynamic,0,0,2,0.022832,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,5000,static,0,50,2,2.411968,no,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,guided,0,50,2,0.010992,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,dynamic,0,0,2,0.007696,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,5000,dynamic,1,50,2,0.004759,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,0,5000,dynamic,10,50,2,1.138399,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,5000,guided,0,50,2,2.234350,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,guided,1,50,2,0.172956,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,10,5000,static,10,0,2,0.171649,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,dynamic,10,50,2,0.020017,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,10000,static,1,50,2,0.006890,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,10000,dynamic,0,0,2,0.105887,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,hogwild,0,10000,guided,10,50,2,0.008176,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,10000,dynamic,1,0,2,0.033974,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,statespace,0,10000,static,10,50,2,1.312332,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,10,5000,static,1,0,2,0.005391,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,hogwild,0,5000,static,10,0,2,0.015508,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,5000,dynamic,0,50,2,0.010636,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,static,1,50,2,4.399899,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,10,10000,dynamic,1,50,2,0.042091,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,1000,10000,guided,10,0,2,0.029755,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,dynamic,10,0,2,0.109176,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,dynamic,10,0,2,0.316826,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,dynamic,10,0,2,0.024810,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,static,0,0,2,0.016530,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,static,10,50,2,1.348188,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,dynamic,1,50,2,0.457806,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,1000,5000,guided,10,0,2,0.097898,no,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,5000,guided,10,0,2,0.132832,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,10000,static,10,50,2,0.321451,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,10000,guided,10,50,2,0.022776,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,10000,static,1,0,2,0.201969,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,hogwild,0,10000,guided,1,0,2,0.018310,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,guided,1,50,2,0.139076,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,10000,guided,0,50,2,2.431405,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,10000,dynamic,10,50,2,8.728267,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,statespace,0,10000,static,0,0,2,0.022477,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,5000,static,0,0,2,0.003985,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,hogwild,0,5000,dynamic,1,50,2,0.221754,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,10000,static,0,0,2,0.080685,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,0,10000,static,10,50,2,8.462969,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,sqrt,0,10000,dynamic,0,50,2,0.018416,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,dynamic,10,50,2,0.234667,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,hogwild,0,10000,static,10,0,2,0.109922,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,0,10000,dynamic,10,50,2,0.011955,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,static,1,0,2,0.006076,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,1000,5000,dynamic,10,0,2,0.001938,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,10000,guided,10,50,2,2.641606,no,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,5000,dynamic,10,50,2,0.004762,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,1000,10000,guided,10,50,2,0.006052,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,guided,1,50,2,1.251101,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,10000,static,0,50,2,0.242253,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,1000,5000,guided,1,0,2,0.029056,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,5000,static,0,0,2,0.005748,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,1000,5000,static,1,50,2,0.138642,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,0,10000,static,1,50,2,1.133730,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,1000,5000,guided,10,50,2,1.312905,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,5000,static,0,0,2,0.014060,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,0,10000,static,0,0,2,0.170425,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,hogwild,0,10000,static,1,50,2,0.193389,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,10000,dynamic,10,0,2,0.031577,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,static,1,0,2,0.005966,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,0,5000,dynamic,1,50,2,0.326170,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,10000,dynamic,10,0,2,0.170881,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,dynamic,1,0,2,0.026296,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,5000,static,0,50,2,0.006491,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,dynamic,0,0,2,0.005165,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,dynamic,10,0,2,0.003883,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,100,sqrt,10,10000,dynamic,0,0,2,0.695333,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,dynamic,1,50,2,2.902207,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,hogwild,0,10000,guided,0,0,2,0.007197,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,static,1,0,2,0.027829,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,0,10000,static,10,50,2,1.467980,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,hogwild,0,5000,dynamic,10,0,2,0.010584,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,10000,dynamic,0,0,2,0.021577,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,5000,guided,0,0,2,0.015910,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,10,10000,guided,10,0,2,0.041801,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,10000,guided,10,50,2,17.834186,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,hogwild,0,10000,dynamic,10,50,2,0.737595,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,statespace,0,5000,dynamic,1,50,2,0.134758,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,1000,5000,static,0,0,2,0.024996,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,100,statespace,0,10000,dynamic,10,50,2,2.509196,no,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,10000,dynamic,0,50,2,0.017473,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,dynamic,0,50,2,1.038133,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,10000,dynamic,10,50,2,0.787822,no,NA,NA,NA,NA,NA,NA,NA,NA
40,50,hogwild,0,10000,guided,0,0,2,0.008786,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,1000,10000,static,10,0,2,0.046507,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,0,5000,static,10,0,2,0.087468,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,5000,dynamic,10,50,2,0.524127,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,dynamic,10,0,2,0.043069,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,5000,static,1,50,2,0.003108,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,10,sqrt,0,10000,static,10,50,2,0.022875,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,sqrt,1000,10000,dynamic,0,50,2,0.010477,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,50,sqrt,10,10000,dynamic,10,50,2,3.408417,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,statespace,0,10000,guided,10,50,2,0.009042,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,5000,guided,0,0,2,0.002896,yes,NA,NA,NA,NA,NA,NA,NA,NA
40,50,sqrt,10,5000,guided,10,50,2,2.544343,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,statespace,0,5000,guided,10,50,2,2.411393,no,NA,NA,NA,NA,NA,NA,NA,NA
20,50,statespace,0,10000,guided,1,0,2,0.021933,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,10,5000,static,0,50,2,2.103559,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,statespace,0,10000,static,1,50,2,1.056169,no,NA,NA,NA,NA,NA,NA,NA,NA
8,100,sqrt,0,10000,dynamic,10,0,2,0.182967,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,10000,static,10,50,2,17.680599,no,NA,NA,NA,NA,NA,NA,NA,NA
20,100,sqrt,10,5000,dynamic,10,0,2,0.438706,no,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,10,10000,static,1,50,2,2.854347,no,NA,NA,NA,NA,NA,NA,NA,NA
4,50,sqrt,0,5000,guided,0,50,2,0.462869,no,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,dynamic,1,50,2,0.006681,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,50,statespace,0,5000,static,0,0,2,0.024795,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,100,hogwild,0,10000,static,0,50,2,4.884256,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,sqrt,1000,5000,dynamic,10,0,2,0.018075,no,NA,NA,NA,NA,NA,NA,NA,NA
20,10,sqrt,0,5000,guided,10,0,2,0.013771,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,dynamic,0,0,2,0.006703,yes,NA,NA,NA,NA,NA,NA,NA,NA
20,50,sqrt,0,5000,dynamic,1,0,2,0.044324,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,statespace,0,5000,guided,0,0,2,0.100117,no,NA,NA,NA,NA,NA,NA,NA,NA
2,100,sqrt,10,5000,static,0,50,2,4.435370,no,NA,NA,NA,NA,NA,NA,NA,NA
40,100,statespace,0,5000,static,1,50,2,0.506709,no,NA,NA,NA,NA,NA,NA,NA,NA
2,50,sqrt,10,5000,dynamic,1,0,2,0.045992,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,guided,1,50,2,0.006053,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,statespace,0,5000,dynamic,0,0,2,0.031071,no,NA,NA,NA,NA,NA,NA,NA,NA
8,10,statespace,0,10000,guided,10,50,2,0.006126,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,1000,10000,dynamic,1,50,2,0.003853,yes,NA,NA,NA,NA,NA,NA,NA,NA
2,10,hogwild,0,10000,static,0,0,2,0.006053,yes,NA,NA,NA,NA,NA,NA,NA,NA
4,10,sqrt,10,5000,guided,1,0,2,0.004602,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,10,statespace,0,10000,guided,1,0,2,0.004662,yes,NA,NA,NA,NA,NA,NA,NA,NA
8,10,sqrt,0,5000,dynamic,10,50,2,0.008006,yes,NA,NA,NA,NA,NA,NA,NA,NA
16,100,sqrt,10,5000,guided,1,0,2,0.259478,no,NA,NA,NA,NA,NA,NA,NA,NA
4,100,sqrt,1000,5000,static,10,50,2,2.417812,no,NA,NA,NA,NA,NA,NA,NA,NA
16,50,hogwild,0,5000,static,0,50,2,0.130232,no,NA,NA,NA,NA,NA,NA,NA,NA
